"Job.Title","Position","Employee.Identifier","Fiscal.Year.2012","Fiscal.Year.2013","Total.Biennium","agency"
"STUDENT GENERAL ","10222","7100121EF0","$36.25","$61.63","$97.88","Mayville State University"
"STUDENT GENERAL ","10222","7B6E752075","","$767.29","$767.29","Mayville State University"
"STUDENT GENERAL ","10222","7D76E38AE9","$3.63","","$3.63","Mayville State University"
"STUDENT GENERAL ","10222","875BB9B421","$14.51","$23.56","$38.07","Mayville State University"
"STUDENT GENERAL ","10222","8A584A2768","","$1,072.50","$1,072.50","Mayville State University"
"STUDENT GENERAL ","10222","8CCB3A33C5","","$94.26","$94.26","Mayville State University"
"STUDENT GENERAL ","10222","8F42EF034E","","$12.69","$12.69","Mayville State University"
"STUDENT GENERAL ","10222","92DA496B78","","$384.00","$384.00","Mayville State University"
"STUDENT GENERAL ","10222","A05C59E480","","$1,364.00","$1,364.00","Mayville State University"
"STUDENT GENERAL ","10222","B7393ECE72","$1,515.32","","$1,515.32","Mayville State University"
"STUDENT GENERAL ","10222","B75E8B2935","$108.77","$268.27","$377.04","Mayville State University"
"STUDENT GENERAL ","10222","B8BF16540A","","$106.94","$106.94","Mayville State University"
"STUDENT GENERAL ","10222","CAEC6F4CC8","$200.12","","$200.12","Mayville State University"
"STUDENT GENERAL ","10222","CF10A32DF4","$56.19","","$56.19","Mayville State University"
"STUDENT GENERAL ","10222","D0871962B9","","$420.52","$420.52","Mayville State University"
"STUDENT GENERAL ","10222","D25CF3B06C","$25.38","","$25.38","Mayville State University"
"STUDENT GENERAL ","10222","DF8D4D4E8F","$3.63","","$3.63","Mayville State University"
"STUDENT GENERAL ","10222","E016997EEA","$3.63","","$3.63","Mayville State University"
"STUDENT GENERAL ","10222","E8729CD15E","$728.64","$989.68","$1,718.32","Mayville State University"
"STUDENT GENERAL ","10222","F778C61C1C","$10.88","","$10.88","Mayville State University"
"STUDENT GENERAL ","10222","FBA233C3A6","","$7.25","$7.25","Mayville State University"
"STUDENT GENERAL ","10222","FC181BE319","","$105.13","$105.13","Mayville State University"
"STUDENT GENERAL ","10222","FD697366AF","$280.96","","$280.96","Mayville State University"
"STUDENT GENERAL ","24839","03EC2BE064","$507.50","$2,552.00","$3,059.50","Mayville State University"
"STUDENT GENERAL ","24839","0C989353AE","","$757.63","$757.63","Mayville State University"
"STUDENT GENERAL ","24839","0E5EBAEBE3","$641.64","","$641.64","Mayville State University"
"STUDENT GENERAL ","24839","39342B95D4","","$899.00","$899.00","Mayville State University"
"STUDENT GENERAL ","24839","5EBE8DE939","$29.01","","$29.01","Mayville State University"
"STUDENT GENERAL ","24839","7100121EF0","$119.63","","$119.63","Mayville State University"
"STUDENT GENERAL ","24839","AA74BA80C9","","$638.00","$638.00","Mayville State University"
"STUDENT GENERAL ","24839","AC286B77C6","$590.89","$83.38","$674.27","Mayville State University"
"STUDENT GENERAL ","24839","ACDCCC8810","","$1,096.57","$1,096.57","Mayville State University"
"STUDENT GENERAL ","24839","B9EAC10315","$601.75","","$601.75","Mayville State University"
"STUDENT GENERAL ","24839","E6D5A280C8","$529.26","","$529.26","Mayville State University"
"STUDENT GENERAL ","24839","FA478FADA2","","$3,000.00","$3,000.00","Mayville State University"
"STUDENT GENERAL ","26166","52BC933792","","$1,404.71","$1,404.71","Mayville State University"
"STUDENT GENERAL ","26166","5B51867568","","$950.00","$950.00","Mayville State University"
"STUDENT GENERAL ","26166","7C6D0F5B1F","","$1,052.00","$1,052.00","Mayville State University"
"STUDENT GENERAL ","26166","9493AEBC69","$1,250.47","","$1,250.47","Mayville State University"
"STUDENT GENERAL ","26166","B322593065","$726.83","$2,307.38","$3,034.21","Mayville State University"
"STUDENT GENERAL ","26166","E98053D05D","$1,286.00","","$1,286.00","Mayville State University"
"STUDENT GENERAL ","26668","0880E48D1E","","$250.13","$250.13","Mayville State University"
"STUDENT GENERAL ","26668","233EEBFFE4","$257.38","","$257.38","Mayville State University"
"STUDENT GENERAL ","26668","2A42495C1C","$1,002.32","","$1,002.32","Mayville State University"
"STUDENT GENERAL ","26668","2E03535B7A","$652.51","","$652.51","Mayville State University"
"STUDENT GENERAL ","26668","33020A63CC","$257.38","","$257.38","Mayville State University"
"STUDENT GENERAL ","26668","3C719A4D3B","","$250.13","$250.13","Mayville State University"
"STUDENT GENERAL ","26668","52BC933792","","$250.13","$250.13","Mayville State University"
"STUDENT GENERAL ","26668","61BCA66A49","","$250.13","$250.13","Mayville State University"
"STUDENT GENERAL ","26668","62AD4D7D90","$1,058.51","$470.13","$1,528.64","Mayville State University"
"STUDENT GENERAL ","26668","63C6372573","$358.89","$250.13","$609.02","Mayville State University"
"STUDENT GENERAL ","26668","6B6F4FEFCB","$2,217.63","$598.13","$2,815.76","Mayville State University"
"STUDENT GENERAL ","26668","7A39EA5E49","","$250.13","$250.13","Mayville State University"
"STUDENT GENERAL ","26668","7D76E38AE9","","$250.13","$250.13","Mayville State University"
"STUDENT GENERAL ","26668","875BB9B421","$257.38","$250.13","$507.51","Mayville State University"
"STUDENT GENERAL ","26668","8A584A2768","$698.39","$192.00","$890.39","Mayville State University"
"STUDENT GENERAL ","26668","A05C59E480","","$292.00","$292.00","Mayville State University"
"STUDENT GENERAL ","26668","B412F1FC83","$257.38","","$257.38","Mayville State University"
"STUDENT GENERAL ","26668","CF10A32DF4","$257.38","","$257.38","Mayville State University"
"STUDENT GENERAL ","26668","CFDDACED05","","$250.13","$250.13","Mayville State University"
"STUDENT GENERAL ","26668","E3785BD18B","$257.38","","$257.38","Mayville State University"
"STUDENT GENERAL ","26668","E8729CD15E","$2,577.14","","$2,577.14","Mayville State University"
"STUDENT GENERAL ","26668","FE7BF233C1","","$250.13","$250.13","Mayville State University"
"STUDENT GENERAL ","27567","030033D0DE","$73.74","","$73.74","Mayville State University"
"STUDENT GENERAL ","27567","08116A4E64","$100.00","","$100.00","Mayville State University"
"STUDENT GENERAL ","27567","0957692D31","$300.00","","$300.00","Mayville State University"
"STUDENT GENERAL ","27567","09730500E9","$300.00","","$300.00","Mayville State University"
"STUDENT GENERAL ","27567","0A35E0C591","$1,100.00","","$1,100.00","Mayville State University"
"STUDENT GENERAL ","27567","0DE9863494","$1,100.00","","$1,100.00","Mayville State University"
"STUDENT GENERAL ","27567","11DA80CCA0","$200.00","","$200.00","Mayville State University"
"STUDENT GENERAL ","27567","14D101137D","$1,000.00","","$1,000.00","Mayville State University"
"STUDENT GENERAL ","27567","21AF3EF09D","$1,350.00","","$1,350.00","Mayville State University"
"STUDENT GENERAL ","27567","227A8FE2A1","$1,350.00","","$1,350.00","Mayville State University"
"STUDENT GENERAL ","27567","25B9BAFBDA","$300.00","","$300.00","Mayville State University"
"STUDENT GENERAL ","27567","277B1D1DED","$300.00","","$300.00","Mayville State University"
"STUDENT GENERAL ","27567","37E31921BC","$300.00","","$300.00","Mayville State University"
"STUDENT GENERAL ","27567","3DBC4991AE","$1,100.00","","$1,100.00","Mayville State University"
"STUDENT GENERAL ","27567","4C44CBE84A","$100.00","","$100.00","Mayville State University"
"STUDENT GENERAL ","27567","5F9DEEB433","$300.00","","$300.00","Mayville State University"
"STUDENT GENERAL ","27567","67B65D72FD","$100.00","","$100.00","Mayville State University"
"STUDENT GENERAL ","27567","6A56E33C58","$100.00","","$100.00","Mayville State University"
"STUDENT GENERAL ","27567","710D496BC7","$300.00","","$300.00","Mayville State University"
"STUDENT GENERAL ","27567","81AA342EA9","$300.00","","$300.00","Mayville State University"
"STUDENT GENERAL ","27567","8218A9F7DB","$300.00","","$300.00","Mayville State University"
"STUDENT GENERAL ","27567","8A584A2768","$100.00","","$100.00","Mayville State University"
"STUDENT GENERAL ","27567","8D47721424","$100.00","","$100.00","Mayville State University"
"STUDENT GENERAL ","27567","8EC329ABD8","$200.00","","$200.00","Mayville State University"
"STUDENT GENERAL ","27567","94616845C1","$100.00","","$100.00","Mayville State University"
"STUDENT GENERAL ","27567","9493AEBC69","$100.00","","$100.00","Mayville State University"
"STUDENT GENERAL ","27567","A05C59E480","$100.00","","$100.00","Mayville State University"
"STUDENT GENERAL ","27567","A501BB4166","$300.00","","$300.00","Mayville State University"
"STUDENT GENERAL ","27567","A63BEAC0DB","$300.00","","$300.00","Mayville State University"
"STUDENT GENERAL ","27567","AEA8F60559","$100.00","","$100.00","Mayville State University"
"STUDENT GENERAL ","27567","B0D52B22A4","$300.00","","$300.00","Mayville State University"
"STUDENT GENERAL ","27567","B1B8267107","$300.00","","$300.00","Mayville State University"
"STUDENT GENERAL ","27567","B2CC0482D6","$100.00","","$100.00","Mayville State University"
"STUDENT GENERAL ","27567","C6030F4805","$300.00","","$300.00","Mayville State University"
"STUDENT GENERAL ","27567","CAC75A77D5","$300.00","","$300.00","Mayville State University"
"STUDENT GENERAL ","27567","CB40F9586D","$2,217.06","$1,868.76","$4,085.82","Mayville State University"
"STUDENT GENERAL ","27567","D991CA9066","$1,350.00","","$1,350.00","Mayville State University"
"STUDENT GENERAL ","27567","E750E77F57","$100.00","","$100.00","Mayville State University"
"STUDENT GENERAL ","27567","E80F26D442","$100.00","","$100.00","Mayville State University"
"STUDENT GENERAL ","27567","E9ACCCF095","$580.04","","$580.04","Mayville State University"
"STUDENT GENERAL ","27567","E9CA3901EF","$300.00","","$300.00","Mayville State University"
"STUDENT GENERAL ","27567","F03D1E1973","$1,100.00","","$1,100.00","Mayville State University"
"STUDENT GENERAL ","27567","F47FD889C8","","$94.25","$94.25","Mayville State University"
"STUDENT GENERAL ","27567","F563872426","$300.00","","$300.00","Mayville State University"
"STUDENT GENERAL ","27567","F78A48182F","$300.00","","$300.00","Mayville State University"
"STUDENT GENERAL ","27567","F9C1ACE00B","$100.00","","$100.00","Mayville State University"
"STUDENT GENERAL ","27567","FCD346B858","$300.00","","$300.00","Mayville State University"
"STUDENT GENERAL ","28085","63836DEA23","","$348.00","$348.00","Mayville State University"
"STUDENT GENERAL ","100049","0197B4C5E8","$83.38","$931.65","$1,015.03","Mayville State University"
"STUDENT GENERAL ","100049","52BC933792","$528.10","$2,379.25","$2,907.35","Mayville State University"
"STUDENT GENERAL ","100049","79691356E3","","$1,334.03","$1,334.03","Mayville State University"
"STUDENT GENERAL ","100049","8B551ED99C","$153.49","$1,020.47","$1,173.96","Mayville State University"
"STUDENT GENERAL ","100049","D345BC077F","$65.25","$899.01","$964.26","Mayville State University"
"STUDENT GENERAL ","100049","D98347F630","$92.44","","$92.44","Mayville State University"
"STUDENT ITSS ELECTRONICS","9520","5B51867568","$1,183.57","$2,258.41","$3,441.98","Mayville State University"
"STUDENT ITSS ELECTRONICS","9520","780E5ACF75","$4,959.12","$5,566.29","$10,525.41","Mayville State University"
"STUDENT ITSS ELECTRONICS","9520","A62C3C2EC9","$1,604.10","$3,340.50","$4,944.60","Mayville State University"
"STUDENT ITSS ELECTRONICS","9520","B82893E822","$371.59","","$371.59","Mayville State University"
"STUDENT ITSS ELECTRONICS","9520","ECC1D46E3B","$5,381.44","$2,950.78","$8,332.22","Mayville State University"
"STUDENT ITSS ELECTRONICS","24900","047264F755","","$482.14","$482.14","Mayville State University"
"STUDENT ITSS ELECTRONICS","24900","0C58FE152C","","$1,308.66","$1,308.66","Mayville State University"
"STUDENT ITSS ELECTRONICS","24900","3875A0E285","","$87.01","$87.01","Mayville State University"
"STUDENT ITSS ELECTRONICS","24900","6D455BE90B","$2,590.21","","$2,590.21","Mayville State University"
"STUDENT ITSS ELECTRONICS","24900","79691356E3","","$2,022.77","$2,022.77","Mayville State University"
"STUDENT ITSS ELECTRONICS","24900","9D0641AEB0","","$239.25","$239.25","Mayville State University"
"STUDENT ITSS ELECTRONICS","24900","AC286B77C6","","$793.91","$793.91","Mayville State University"
"STUDENT ITSS ELECTRONICS","24900","CAC4B2DBD3","$5,040.72","","$5,040.72","Mayville State University"
"STUDENT ITSS ELECTRONICS","24900","E98053D05D","$1,448.00","","$1,448.00","Mayville State University"
"STUDENT LABORATORY","9367","4AADE79609","$616.25","","$616.25","Mayville State University"
"STUDENT LABORATORY","9516","0EF0F693F5","","$616.25","$616.25","Mayville State University"
"STUDENT LABORATORY","9516","2A6965D8AC","$367.96","","$367.96","Mayville State University"
"STUDENT LABORATORY","9516","63C6372573","$1,167.25","$39.88","$1,207.13","Mayville State University"
"STUDENT LABORATORY","9516","6498E26972","$290.00","","$290.00","Mayville State University"
"STUDENT LABORATORY","9516","79691356E3","","$1,194.44","$1,194.44","Mayville State University"
"STUDENT LABORATORY","9516","9BF39FF2DF","$543.75","","$543.75","Mayville State University"
"STUDENT LABORATORY","25201","0757B1A18F","$3,303.00","","$3,303.00","Mayville State University"
"STUDENT LABORATORY","25201","222C77F579","$1,912.50","$1,615.00","$3,527.50","Mayville State University"
"STUDENT LABORATORY","25201","2768641A33","$3,255.51","","$3,255.51","Mayville State University"
"STUDENT LABORATORY","25201","2A6965D8AC","","$739.50","$739.50","Mayville State University"
"STUDENT LABORATORY","25201","31EF6A97DD","$3,134.50","$685.00","$3,819.50","Mayville State University"
"STUDENT LABORATORY","25201","3C5EE68147","$3,380.88","","$3,380.88","Mayville State University"
"STUDENT LABORATORY","25201","4570308BF3","$174.25","","$174.25","Mayville State University"
"STUDENT LABORATORY","25201","4AADE79609","$2,095.25","$5,229.00","$7,324.25","Mayville State University"
"STUDENT LABORATORY","25201","63836DEA23","","$1,627.75","$1,627.75","Mayville State University"
"STUDENT LABORATORY","25201","67B65D72FD","","$2,093.13","$2,093.13","Mayville State University"
"STUDENT LABORATORY","25201","AA1D6D63AA","$293.25","","$293.25","Mayville State University"
"STUDENT LABORATORY","25201","B2CC0482D6","$2,337.50","$7,216.50","$9,554.00","Mayville State University"
"STUDENT LABORATORY","25201","B8B4839868","","$2,448.00","$2,448.00","Mayville State University"
"STUDENT LABORATORY","25201","BBDF35B07B","","$1,972.00","$1,972.00","Mayville State University"
"STUDENT LABORATORY","25201","EF0FFADA45","$3,888.75","$2,567.00","$6,455.75","Mayville State University"
"STUDENT LABORATORY","25201","F93C609DC2","$1,270.75","","$1,270.75","Mayville State University"
"STUDENT LABORATORY","25201","FBA233C3A6","","$369.75","$369.75","Mayville State University"
"STUDENT RECRUITER ","27008","6E8C8874D1","","$21,229.23","$21,229.23","Mayville State University"
"STUDENT RECRUITER ","27008","A44422E451","$1,182.62","","$1,182.62","Mayville State University"
"STUDENT RECRUITER ","27008","E72B640A1E","$21,525.00","$2,999.95","$24,524.95","Mayville State University"
"STUDENT SECURITY","9465","074EF5530D","$87.40","","$87.40","Mayville State University"
"STUDENT SECURITY","9465","31E162FFF0","$1,952.00","$2,082.64","$4,034.64","Mayville State University"
"STUDENT SECURITY","9465","36A2341869","$235.00","","$235.00","Mayville State University"
"STUDENT SECURITY","9465","3AD23DEBA1","$3,125.65","$1,110.00","$4,235.65","Mayville State University"
"STUDENT SECURITY","9465","4570308BF3","$1,420.00","$3,177.50","$4,597.50","Mayville State University"
"STUDENT SECURITY","9465","9D0641AEB0","","$629.30","$629.30","Mayville State University"
"STUDENT SECURITY","24767","03D2A8503B","$50.75","","$50.75","Mayville State University"
"STUDENT SECURITY","24767","21A71BD5AB","$594.00","","$594.00","Mayville State University"
"STUDENT SECURITY","24767","2C87185A48","$137.76","","$137.76","Mayville State University"
"STUDENT SECURITY","24767","6E8ED4E42F","$181.25","","$181.25","Mayville State University"
"STUDENT SECURITY","24767","8B551ED99C","","$456.75","$456.75","Mayville State University"
"STUDENT SECURITY","24767","9D0641AEB0","","$127.40","$127.40","Mayville State University"
"STUDENT SECURITY","24767","B6CFF485DA","$228.38","","$228.38","Mayville State University"
"STUDENT SECURITY","24767","D10EF8F570","$50.75","","$50.75","Mayville State University"
